"Site.Name","Date","COUNTY","meanlat","meanlong","year","month","PM2.5","Ozone"
"Bryson City",2020-12-05,"Swain",35.434767,-83.442133,2020,12,13.5,NA
"Bryson City",2020-12-06,"Swain",35.434767,-83.442133,2020,12,40.5,NA
"Bryson City",2020-12-07,"Swain",35.434767,-83.442133,2020,12,37.5,NA
"Bryson City",2020-12-08,"Swain",35.434767,-83.442133,2020,12,42.5,NA
"Bryson City",2020-12-09,"Swain",35.434767,-83.442133,2020,12,23.5,NA
"Bryson City",2020-12-10,"Swain",35.434767,-83.442133,2020,12,18,NA
"Bryson City",2020-12-11,"Swain",35.434767,-83.442133,2020,12,17,NA
"Bryson City",2020-12-12,"Swain",35.434767,-83.442133,2020,12,21,NA
"Bryson City",2020-12-13,"Swain",35.434767,-83.442133,2020,12,20,NA
"Bryson City",2020-12-14,"Swain",35.434767,-83.442133,2020,12,11,NA
"Bryson City",2020-12-15,"Swain",35.434767,-83.442133,2020,12,18.5,NA
"Bryson City",2020-12-16,"Swain",35.434767,-83.442133,2020,12,29,NA
"Bryson City",2020-12-17,"Swain",35.434767,-83.442133,2020,12,8.5,NA
"Bryson City",2020-12-18,"Swain",35.434767,-83.442133,2020,12,21.5,NA
"Bryson City",2020-12-19,"Swain",35.434767,-83.442133,2020,12,37.5,NA
"Bryson City",2020-12-20,"Swain",35.434767,-83.442133,2020,12,47,NA
"Bryson City",2020-12-21,"Swain",35.434767,-83.442133,2020,12,32,NA
"Bryson City",2020-12-22,"Swain",35.434767,-83.442133,2020,12,30,NA
"Bryson City",2020-12-23,"Swain",35.434767,-83.442133,2020,12,26.5,NA
"Bryson City",2020-12-24,"Swain",35.434767,-83.442133,2020,12,13,NA
"Bryson City",2020-12-25,"Swain",35.434767,-83.442133,2020,12,35,NA
"Bryson City",2020-12-26,"Swain",35.434767,-83.442133,2020,12,42,NA
"Bryson City",2020-12-27,"Swain",35.434767,-83.442133,2020,12,38.5,NA
"Bryson City",2020-12-28,"Swain",35.434767,-83.442133,2020,12,22,NA
"Bryson City",2020-12-29,"Swain",35.434767,-83.442133,2020,12,23,NA
"Bryson City",2020-12-30,"Swain",35.434767,-83.442133,2020,12,42,NA
"Bryson City",2020-12-31,"Swain",35.434767,-83.442133,2020,12,21,NA
"Castle Hayne",2020-01-01,"New Hanover",34.364167,-77.838611,2020,1,13.5,NA
"Castle Hayne",2020-01-02,"New Hanover",34.364167,-77.838611,2020,1,13,NA
"Castle Hayne",2020-01-03,"New Hanover",34.364167,-77.838611,2020,1,18,NA
"Castle Hayne",2020-01-04,"New Hanover",34.364167,-77.838611,2020,1,19,NA
"Castle Hayne",2020-01-05,"New Hanover",34.364167,-77.838611,2020,1,10,NA
"Castle Hayne",2020-01-06,"New Hanover",34.364167,-77.838611,2020,1,13,NA
"Castle Hayne",2020-01-07,"New Hanover",34.364167,-77.838611,2020,1,11,NA
"Castle Hayne",2020-01-08,"New Hanover",34.364167,-77.838611,2020,1,9.5,NA
"Castle Hayne",2020-01-09,"New Hanover",34.364167,-77.838611,2020,1,15.5,NA
"Castle Hayne",2020-01-10,"New Hanover",34.364167,-77.838611,2020,1,11.5,NA
"Castle Hayne",2020-01-11,"New Hanover",34.364167,-77.838611,2020,1,14,NA
"Castle Hayne",2020-01-12,"New Hanover",34.364167,-77.838611,2020,1,9,NA
"Castle Hayne",2020-01-13,"New Hanover",34.364167,-77.838611,2020,1,6.5,NA
"Castle Hayne",2020-01-14,"New Hanover",34.364167,-77.838611,2020,1,13,NA
"Castle Hayne",2020-01-15,"New Hanover",34.364167,-77.838611,2020,1,25,NA
"Castle Hayne",2020-01-16,"New Hanover",34.364167,-77.838611,2020,1,24.5,NA
"Castle Hayne",2020-01-17,"New Hanover",34.364167,-77.838611,2020,1,27,NA
"Castle Hayne",2020-01-18,"New Hanover",34.364167,-77.838611,2020,1,29,NA
"Castle Hayne",2020-01-19,"New Hanover",34.364167,-77.838611,2020,1,19,NA
"Castle Hayne",2020-01-20,"New Hanover",34.364167,-77.838611,2020,1,14.5,NA
"Castle Hayne",2020-01-21,"New Hanover",34.364167,-77.838611,2020,1,6,NA
"Castle Hayne",2020-01-22,"New Hanover",34.364167,-77.838611,2020,1,15,NA
"Castle Hayne",2020-01-23,"New Hanover",34.364167,-77.838611,2020,1,8,NA
"Castle Hayne",2020-01-24,"New Hanover",34.364167,-77.838611,2020,1,8.5,NA
"Castle Hayne",2020-01-25,"New Hanover",34.364167,-77.838611,2020,1,9.5,NA
"Castle Hayne",2020-01-26,"New Hanover",34.364167,-77.838611,2020,1,13.5,NA
"Castle Hayne",2020-01-27,"New Hanover",34.364167,-77.838611,2020,1,18,NA
"Castle Hayne",2020-01-28,"New Hanover",34.364167,-77.838611,2020,1,12,NA
"Castle Hayne",2020-01-29,"New Hanover",34.364167,-77.838611,2020,1,9.5,NA
"Castle Hayne",2020-01-30,"New Hanover",34.364167,-77.838611,2020,1,6.5,NA
"Castle Hayne",2020-01-31,"New Hanover",34.364167,-77.838611,2020,1,8.5,NA
"Castle Hayne",2020-02-01,"New Hanover",34.364167,-77.838611,2020,2,14,NA
"Castle Hayne",2020-02-02,"New Hanover",34.364167,-77.838611,2020,2,20,NA
"Castle Hayne",2020-02-03,"New Hanover",34.364167,-77.838611,2020,2,8,NA
"Castle Hayne",2020-02-04,"New Hanover",34.364167,-77.838611,2020,2,12,NA
"Castle Hayne",2020-02-05,"New Hanover",34.364167,-77.838611,2020,2,26.5,NA
"Castle Hayne",2020-02-06,"New Hanover",34.364167,-77.838611,2020,2,28.5,NA
"Castle Hayne",2020-02-07,"New Hanover",34.364167,-77.838611,2020,2,16.5,NA
"Castle Hayne",2020-02-08,"New Hanover",34.364167,-77.838611,2020,2,16.5,39
"Castle Hayne",2020-02-09,"New Hanover",34.364167,-77.838611,2020,2,13,36
"Castle Hayne",2020-02-10,"New Hanover",34.364167,-77.838611,2020,2,6.5,38
"Castle Hayne",2020-02-11,"New Hanover",34.364167,-77.838611,2020,2,13,21
"Castle Hayne",2020-02-12,"New Hanover",34.364167,-77.838611,2020,2,1,31
"Castle Hayne",2020-02-13,"New Hanover",34.364167,-77.838611,2020,2,10.5,41
"Castle Hayne",2020-02-14,"New Hanover",34.364167,-77.838611,2020,2,11,44
"Castle Hayne",2020-02-15,"New Hanover",34.364167,-77.838611,2020,2,16.5,47
"Castle Hayne",2020-02-16,"New Hanover",34.364167,-77.838611,2020,2,23.5,34
"Castle Hayne",2020-02-17,"New Hanover",34.364167,-77.838611,2020,2,16,27
"Castle Hayne",2020-02-18,"New Hanover",34.364167,-77.838611,2020,2,14,30
"Castle Hayne",2020-02-19,"New Hanover",34.364167,-77.838611,2020,2,9.5,35
"Castle Hayne",2020-02-20,"New Hanover",34.364167,-77.838611,2020,2,4,35
"Castle Hayne",2020-02-21,"New Hanover",34.364167,-77.838611,2020,2,13,22
"Castle Hayne",2020-02-22,"New Hanover",34.364167,-77.838611,2020,2,11,35
"Castle Hayne",2020-02-23,"New Hanover",34.364167,-77.838611,2020,2,4.5,35
"Castle Hayne",2020-02-24,"New Hanover",34.364167,-77.838611,2020,2,5.5,41
"Castle Hayne",2020-02-25,"New Hanover",34.364167,-77.838611,2020,2,4,NA
"Castle Hayne",2020-02-26,"New Hanover",34.364167,-77.838611,2020,2,9.5,44
"Castle Hayne",2020-02-27,"New Hanover",34.364167,-77.838611,2020,2,4,41
"Castle Hayne",2020-02-28,"New Hanover",34.364167,-77.838611,2020,2,19.5,39
"Castle Hayne",2020-03-01,"New Hanover",34.364167,-77.838611,2020,3,16,34
"Castle Hayne",2020-03-02,"New Hanover",34.364167,-77.838611,2020,3,8,35
"Castle Hayne",2020-03-03,"New Hanover",34.364167,-77.838611,2020,3,8,39.5
"Castle Hayne",2020-03-04,"New Hanover",34.364167,-77.838611,2020,3,9,34.5
"Castle Hayne",2020-03-05,"New Hanover",34.364167,-77.838611,2020,3,13.5,37.5
"Castle Hayne",2020-03-06,"New Hanover",34.364167,-77.838611,2020,3,15.5,42
"Castle Hayne",2020-03-07,"New Hanover",34.364167,-77.838611,2020,3,24.5,42
"Castle Hayne",2020-03-08,"New Hanover",34.364167,-77.838611,2020,3,18,43
"Castle Hayne",2020-03-09,"New Hanover",34.364167,-77.838611,2020,3,21.5,44
"Castle Hayne",2020-03-10,"New Hanover",34.364167,-77.838611,2020,3,37,37
"Castle Hayne",2020-03-11,"New Hanover",34.364167,-77.838611,2020,3,24.5,41
"Castle Hayne",2020-03-12,"New Hanover",34.364167,-77.838611,2020,3,24.5,40.5
"Castle Hayne",2020-03-13,"New Hanover",34.364167,-77.838611,2020,3,15,47
"Castle Hayne",2020-03-14,"New Hanover",34.364167,-77.838611,2020,3,14.5,47
"Castle Hayne",2020-03-15,"New Hanover",34.364167,-77.838611,2020,3,17,45.5
"Castle Hayne",2020-03-16,"New Hanover",34.364167,-77.838611,2020,3,34.5,56
"Castle Hayne",2020-03-17,"New Hanover",34.364167,-77.838611,2020,3,28.5,43
"Castle Hayne",2020-03-18,"New Hanover",34.364167,-77.838611,2020,3,36,46
"Castle Hayne",2020-03-19,"New Hanover",34.364167,-77.838611,2020,3,9,44.5
"Castle Hayne",2020-03-20,"New Hanover",34.364167,-77.838611,2020,3,8,36.5
"Castle Hayne",2020-03-21,"New Hanover",34.364167,-77.838611,2020,3,7,36.5
"Castle Hayne",2020-03-22,"New Hanover",34.364167,-77.838611,2020,3,13,44
"Castle Hayne",2020-03-23,"New Hanover",34.364167,-77.838611,2020,3,18,47.5
"Castle Hayne",2020-03-24,"New Hanover",34.364167,-77.838611,2020,3,23,52.5
"Castle Hayne",2020-03-25,"New Hanover",34.364167,-77.838611,2020,3,7,49
"Castle Hayne",2020-03-26,"New Hanover",34.364167,-77.838611,2020,3,13,43.5
"Castle Hayne",2020-03-27,"New Hanover",34.364167,-77.838611,2020,3,16,38
"Castle Hayne",2020-03-28,"New Hanover",34.364167,-77.838611,2020,3,17.5,44
"Castle Hayne",2020-03-29,"New Hanover",34.364167,-77.838611,2020,3,6,46.5
"Castle Hayne",2020-03-30,"New Hanover",34.364167,-77.838611,2020,3,14,44
"Castle Hayne",2020-03-31,"New Hanover",34.364167,-77.838611,2020,3,10,43
"Castle Hayne",2020-04-01,"New Hanover",34.364167,-77.838611,2020,4,7,44
"Castle Hayne",2020-04-02,"New Hanover",34.364167,-77.838611,2020,4,12.5,41
"Castle Hayne",2020-04-03,"New Hanover",34.364167,-77.838611,2020,4,24,40
"Castle Hayne",2020-04-04,"New Hanover",34.364167,-77.838611,2020,4,16.5,57
"Castle Hayne",2020-04-05,"New Hanover",34.364167,-77.838611,2020,4,7.5,47
"Castle Hayne",2020-04-06,"New Hanover",34.364167,-77.838611,2020,4,8,48.5
"Castle Hayne",2020-04-07,"New Hanover",34.364167,-77.838611,2020,4,11.5,40.5
"Castle Hayne",2020-04-08,"New Hanover",34.364167,-77.838611,2020,4,8.5,37.5
"Castle Hayne",2020-04-09,"New Hanover",34.364167,-77.838611,2020,4,10.5,34.5
"Castle Hayne",2020-04-10,"New Hanover",34.364167,-77.838611,2020,4,11.5,42.5
"Castle Hayne",2020-04-11,"New Hanover",34.364167,-77.838611,2020,4,17.5,48.5
"Castle Hayne",2020-04-12,"New Hanover",34.364167,-77.838611,2020,4,32,47.5
"Castle Hayne",2020-04-13,"New Hanover",34.364167,-77.838611,2020,4,10,39
"Castle Hayne",2020-04-14,"New Hanover",34.364167,-77.838611,2020,4,12,36
"Castle Hayne",2020-04-15,"New Hanover",34.364167,-77.838611,2020,4,14,39
"Castle Hayne",2020-04-16,"New Hanover",34.364167,-77.838611,2020,4,3.5,41
"Castle Hayne",2020-04-17,"New Hanover",34.364167,-77.838611,2020,4,14.5,53.5
"Castle Hayne",2020-04-18,"New Hanover",34.364167,-77.838611,2020,4,25.5,58
"Castle Hayne",2020-04-19,"New Hanover",34.364167,-77.838611,2020,4,40,56.5
"Castle Hayne",2020-04-20,"New Hanover",34.364167,-77.838611,2020,4,5,47.5
"Castle Hayne",2020-04-21,"New Hanover",34.364167,-77.838611,2020,4,6,51.5
"Castle Hayne",2020-04-22,"New Hanover",34.364167,-77.838611,2020,4,6,52
"Castle Hayne",2020-04-23,"New Hanover",34.364167,-77.838611,2020,4,8.5,48
"Castle Hayne",2020-04-24,"New Hanover",34.364167,-77.838611,2020,4,11,57.5
"Castle Hayne",2020-04-25,"New Hanover",34.364167,-77.838611,2020,4,33,54
"Castle Hayne",2020-04-26,"New Hanover",34.364167,-77.838611,2020,4,16.5,46.5
"Castle Hayne",2020-04-27,"New Hanover",34.364167,-77.838611,2020,4,19,54.5
"Castle Hayne",2020-04-28,"New Hanover",34.364167,-77.838611,2020,4,20,55.5
"Castle Hayne",2020-04-29,"New Hanover",34.364167,-77.838611,2020,4,22,44
"Castle Hayne",2020-04-30,"New Hanover",34.364167,-77.838611,2020,4,14,48
"Castle Hayne",2020-05-01,"New Hanover",34.364167,-77.838611,2020,5,9,49.5
"Castle Hayne",2020-05-02,"New Hanover",34.364167,-77.838611,2020,5,11,52.5
"Castle Hayne",2020-05-03,"New Hanover",34.364167,-77.838611,2020,5,8.5,34
"Castle Hayne",2020-05-04,"New Hanover",34.364167,-77.838611,2020,5,6.5,38.5
"Castle Hayne",2020-05-05,"New Hanover",34.364167,-77.838611,2020,5,15,36.5
"Castle Hayne",2020-05-06,"New Hanover",34.364167,-77.838611,2020,5,1.5,31
"Castle Hayne",2020-05-07,"New Hanover",34.364167,-77.838611,2020,5,11.5,39
"Castle Hayne",2020-05-08,"New Hanover",34.364167,-77.838611,2020,5,11,39.5
"Castle Hayne",2020-05-09,"New Hanover",34.364167,-77.838611,2020,5,4,37
"Castle Hayne",2020-05-10,"New Hanover",34.364167,-77.838611,2020,5,10.5,45
"Castle Hayne",2020-05-11,"New Hanover",34.364167,-77.838611,2020,5,14,53
"Castle Hayne",2020-05-12,"New Hanover",34.364167,-77.838611,2020,5,17.5,52
"Castle Hayne",2020-05-13,"New Hanover",34.364167,-77.838611,2020,5,10.5,41
"Castle Hayne",2020-05-14,"New Hanover",34.364167,-77.838611,2020,5,0,36
"Castle Hayne",2020-05-15,"New Hanover",34.364167,-77.838611,2020,5,7,33
"Castle Hayne",2020-05-16,"New Hanover",34.364167,-77.838611,2020,5,5.5,42.5
"Castle Hayne",2020-05-17,"New Hanover",34.364167,-77.838611,2020,5,21.5,43
"Castle Hayne",2020-05-18,"New Hanover",34.364167,-77.838611,2020,5,20,40.5
"Castle Hayne",2020-05-19,"New Hanover",34.364167,-77.838611,2020,5,17,29
"Castle Hayne",2020-05-20,"New Hanover",34.364167,-77.838611,2020,5,1.5,32.5
"Castle Hayne",2020-05-21,"New Hanover",34.364167,-77.838611,2020,5,23,44
"Castle Hayne",2020-05-22,"New Hanover",34.364167,-77.838611,2020,5,15,47
"Castle Hayne",2020-05-23,"New Hanover",34.364167,-77.838611,2020,5,6,37
"Castle Hayne",2020-05-24,"New Hanover",34.364167,-77.838611,2020,5,22,45
"Castle Hayne",2020-05-25,"New Hanover",34.364167,-77.838611,2020,5,15,53
"Castle Hayne",2020-05-26,"New Hanover",34.364167,-77.838611,2020,5,45,31.5
"Castle Hayne",2020-05-27,"New Hanover",34.364167,-77.838611,2020,5,24,34.5
"Castle Hayne",2020-05-28,"New Hanover",34.364167,-77.838611,2020,5,52,39
"Castle Hayne",2020-05-29,"New Hanover",34.364167,-77.838611,2020,5,49,43.5
"Castle Hayne",2020-05-30,"New Hanover",34.364167,-77.838611,2020,5,52,38
"Castle Hayne",2020-05-31,"New Hanover",34.364167,-77.838611,2020,5,43,33.5
"Castle Hayne",2020-06-01,"New Hanover",34.364167,-77.838611,2020,6,14,47.5
"Castle Hayne",2020-06-02,"New Hanover",34.364167,-77.838611,2020,6,22.5,53
"Castle Hayne",2020-06-03,"New Hanover",34.364167,-77.838611,2020,6,34,49
"Castle Hayne",2020-06-04,"New Hanover",34.364167,-77.838611,2020,6,22.5,47
"Castle Hayne",2020-06-05,"New Hanover",34.364167,-77.838611,2020,6,25.5,46
"Castle Hayne",2020-06-06,"New Hanover",34.364167,-77.838611,2020,6,24,57
"Castle Hayne",2020-06-07,"New Hanover",34.364167,-77.838611,2020,6,40,46.5
"Castle Hayne",2020-06-08,"New Hanover",34.364167,-77.838611,2020,6,10.5,39.5
"Castle Hayne",2020-06-09,"New Hanover",34.364167,-77.838611,2020,6,4,31
"Castle Hayne",2020-06-10,"New Hanover",34.364167,-77.838611,2020,6,4.5,33
"Castle Hayne",2020-06-11,"New Hanover",34.364167,-77.838611,2020,6,22.5,36.5
"Castle Hayne",2020-06-12,"New Hanover",34.364167,-77.838611,2020,6,11.5,32.5
"Castle Hayne",2020-06-13,"New Hanover",34.364167,-77.838611,2020,6,21.5,37.5
"Castle Hayne",2020-06-14,"New Hanover",34.364167,-77.838611,2020,6,21.5,46.5
"Castle Hayne",2020-06-15,"New Hanover",34.364167,-77.838611,2020,6,13,51
"Castle Hayne",2020-06-16,"New Hanover",34.364167,-77.838611,2020,6,12,44
"Castle Hayne",2020-06-17,"New Hanover",34.364167,-77.838611,2020,6,9,35
"Castle Hayne",2020-06-18,"New Hanover",34.364167,-77.838611,2020,6,14.5,29
"Castle Hayne",2020-06-19,"New Hanover",34.364167,-77.838611,2020,6,20,35
"Castle Hayne",2020-06-20,"New Hanover",34.364167,-77.838611,2020,6,32.5,40
"Castle Hayne",2020-06-21,"New Hanover",34.364167,-77.838611,2020,6,30,43.5
"Castle Hayne",2020-06-22,"New Hanover",34.364167,-77.838611,2020,6,35.5,41.5
"Castle Hayne",2020-06-23,"New Hanover",34.364167,-77.838611,2020,6,34,36.5
"Castle Hayne",2020-06-24,"New Hanover",34.364167,-77.838611,2020,6,30.5,43
"Castle Hayne",2020-06-25,"New Hanover",34.364167,-77.838611,2020,6,29.5,45
"Castle Hayne",2020-06-26,"New Hanover",34.364167,-77.838611,2020,6,20,42.5
"Castle Hayne",2020-06-27,"New Hanover",34.364167,-77.838611,2020,6,18.5,50
"Castle Hayne",2020-06-28,"New Hanover",34.364167,-77.838611,2020,6,23.5,59.5
"Castle Hayne",2020-06-29,"New Hanover",34.364167,-77.838611,2020,6,18,46.5
"Castle Hayne",2020-06-30,"New Hanover",34.364167,-77.838611,2020,6,19.5,39
"Castle Hayne",2020-07-01,"New Hanover",34.364167,-77.838611,2020,7,25,40
"Castle Hayne",2020-07-02,"New Hanover",34.364167,-77.838611,2020,7,21,39.5
"Castle Hayne",2020-07-03,"New Hanover",34.364167,-77.838611,2020,7,35.5,43
"Castle Hayne",2020-07-04,"New Hanover",34.364167,-77.838611,2020,7,14,35
"Castle Hayne",2020-07-05,"New Hanover",34.364167,-77.838611,2020,7,8,28.5
"Castle Hayne",2020-07-06,"New Hanover",34.364167,-77.838611,2020,7,0,26.5
"Castle Hayne",2020-07-07,"New Hanover",34.364167,-77.838611,2020,7,23,32.5
"Castle Hayne",2020-07-08,"New Hanover",34.364167,-77.838611,2020,7,10,31
"Castle Hayne",2020-07-09,"New Hanover",34.364167,-77.838611,2020,7,13.5,31
"Castle Hayne",2020-07-10,"New Hanover",34.364167,-77.838611,2020,7,20.5,58
"Castle Hayne",2020-07-11,"New Hanover",34.364167,-77.838611,2020,7,35,53.5
"Castle Hayne",2020-07-12,"New Hanover",34.364167,-77.838611,2020,7,29,37.5
"Castle Hayne",2020-07-13,"New Hanover",34.364167,-77.838611,2020,7,16.5,36.5
"Castle Hayne",2020-07-14,"New Hanover",34.364167,-77.838611,2020,7,20.5,38
"Castle Hayne",2020-07-15,"New Hanover",34.364167,-77.838611,2020,7,22.5,41.5
"Castle Hayne",2020-07-16,"New Hanover",34.364167,-77.838611,2020,7,22.5,38
"Castle Hayne",2020-07-17,"New Hanover",34.364167,-77.838611,2020,7,35,39
"Castle Hayne",2020-07-18,"New Hanover",34.364167,-77.838611,2020,7,37,33
"Castle Hayne",2020-07-19,"New Hanover",34.364167,-77.838611,2020,7,28.5,43
"Castle Hayne",2020-07-20,"New Hanover",34.364167,-77.838611,2020,7,21.5,36
"Castle Hayne",2020-07-21,"New Hanover",34.364167,-77.838611,2020,7,16.5,32.5
"Castle Hayne",2020-07-22,"New Hanover",34.364167,-77.838611,2020,7,24,39.5
"Castle Hayne",2020-07-23,"New Hanover",34.364167,-77.838611,2020,7,4.5,35
"Castle Hayne",2020-07-24,"New Hanover",34.364167,-77.838611,2020,7,10,40.5
"Castle Hayne",2020-07-25,"New Hanover",34.364167,-77.838611,2020,7,8.5,39
"Castle Hayne",2020-07-26,"New Hanover",34.364167,-77.838611,2020,7,22,37
"Castle Hayne",2020-07-27,"New Hanover",34.364167,-77.838611,2020,7,18,38.5
"Castle Hayne",2020-07-28,"New Hanover",34.364167,-77.838611,2020,7,15,38.5
"Castle Hayne",2020-07-29,"New Hanover",34.364167,-77.838611,2020,7,7,36.5
"Castle Hayne",2020-07-30,"New Hanover",34.364167,-77.838611,2020,7,8.5,27
"Castle Hayne",2020-07-31,"New Hanover",34.364167,-77.838611,2020,7,6.5,26.5
"Castle Hayne",2020-08-01,"New Hanover",34.364167,-77.838611,2020,8,13,26
"Castle Hayne",2020-08-02,"New Hanover",34.364167,-77.838611,2020,8,21,16
"Castle Hayne",2020-08-03,"New Hanover",34.364167,-77.838611,2020,8,0,20
"Castle Hayne",2020-08-04,"New Hanover",34.364167,-77.838611,2020,8,0,19
"Castle Hayne",2020-08-05,"New Hanover",34.364167,-77.838611,2020,8,0,25.5
"Castle Hayne",2020-08-06,"New Hanover",34.364167,-77.838611,2020,8,20,37.5
"Castle Hayne",2020-08-07,"New Hanover",34.364167,-77.838611,2020,8,18.5,35
"Castle Hayne",2020-08-08,"New Hanover",34.364167,-77.838611,2020,8,27,41.5
"Castle Hayne",2020-08-09,"New Hanover",34.364167,-77.838611,2020,8,35,43
"Castle Hayne",2020-08-10,"New Hanover",34.364167,-77.838611,2020,8,42,46
"Castle Hayne",2020-08-11,"New Hanover",34.364167,-77.838611,2020,8,22,39
"Castle Hayne",2020-08-12,"New Hanover",34.364167,-77.838611,2020,8,17.5,37.5
"Castle Hayne",2020-08-13,"New Hanover",34.364167,-77.838611,2020,8,18,37.5
"Castle Hayne",2020-08-14,"New Hanover",34.364167,-77.838611,2020,8,39,39.5
"Castle Hayne",2020-08-15,"New Hanover",34.364167,-77.838611,2020,8,28,37
"Castle Hayne",2020-08-16,"New Hanover",34.364167,-77.838611,2020,8,15,32.5
"Castle Hayne",2020-08-17,"New Hanover",34.364167,-77.838611,2020,8,9,27
"Castle Hayne",2020-08-18,"New Hanover",34.364167,-77.838611,2020,8,14.5,27.5
"Castle Hayne",2020-08-19,"New Hanover",34.364167,-77.838611,2020,8,16,27
"Castle Hayne",2020-08-20,"New Hanover",34.364167,-77.838611,2020,8,25.5,30.5
"Castle Hayne",2020-08-21,"New Hanover",34.364167,-77.838611,2020,8,13,28
"Castle Hayne",2020-08-22,"New Hanover",34.364167,-77.838611,2020,8,22,32
"Castle Hayne",2020-08-23,"New Hanover",34.364167,-77.838611,2020,8,19,32
"Castle Hayne",2020-08-24,"New Hanover",34.364167,-77.838611,2020,8,19,35
"Castle Hayne",2020-08-25,"New Hanover",34.364167,-77.838611,2020,8,10.5,30.5
"Castle Hayne",2020-08-26,"New Hanover",34.364167,-77.838611,2020,8,10.5,34
"Castle Hayne",2020-08-27,"New Hanover",34.364167,-77.838611,2020,8,4.5,30.5
"Castle Hayne",2020-08-28,"New Hanover",34.364167,-77.838611,2020,8,8,25.5
"Castle Hayne",2020-08-29,"New Hanover",34.364167,-77.838611,2020,8,9,36
"Castle Hayne",2020-08-30,"New Hanover",34.364167,-77.838611,2020,8,7.5,40
"Castle Hayne",2020-08-31,"New Hanover",34.364167,-77.838611,2020,8,8,38.5
"Castle Hayne",2020-09-01,"New Hanover",34.364167,-77.838611,2020,9,4,25
"Castle Hayne",2020-09-02,"New Hanover",34.364167,-77.838611,2020,9,1,20
"Castle Hayne",2020-09-03,"New Hanover",34.364167,-77.838611,2020,9,0,22
"Castle Hayne",2020-09-04,"New Hanover",34.364167,-77.838611,2020,9,0,30
"Castle Hayne",2020-09-05,"New Hanover",34.364167,-77.838611,2020,9,4,29
"Castle Hayne",2020-09-06,"New Hanover",34.364167,-77.838611,2020,9,0,29
"Castle Hayne",2020-09-07,"New Hanover",34.364167,-77.838611,2020,9,8,28
"Castle Hayne",2020-09-08,"New Hanover",34.364167,-77.838611,2020,9,1,25
"Castle Hayne",2020-09-09,"New Hanover",34.364167,-77.838611,2020,9,0,20
"Castle Hayne",2020-09-10,"New Hanover",34.364167,-77.838611,2020,9,NA,27.5
"Castle Hayne",2020-09-11,"New Hanover",34.364167,-77.838611,2020,9,2,37
"Castle Hayne",2020-09-12,"New Hanover",34.364167,-77.838611,2020,9,11,42
"Castle Hayne",2020-09-13,"New Hanover",34.364167,-77.838611,2020,9,7,34
"Castle Hayne",2020-09-14,"New Hanover",34.364167,-77.838611,2020,9,17,31
"Castle Hayne",2020-09-15,"New Hanover",34.364167,-77.838611,2020,9,0,27
"Castle Hayne",2020-09-16,"New Hanover",34.364167,-77.838611,2020,9,2,29
"Castle Hayne",2020-09-17,"New Hanover",34.364167,-77.838611,2020,9,11,40
"Castle Hayne",2020-09-18,"New Hanover",34.364167,-77.838611,2020,9,8,34
"Castle Hayne",2020-09-19,"New Hanover",34.364167,-77.838611,2020,9,3,35
"Castle Hayne",2020-09-20,"New Hanover",34.364167,-77.838611,2020,9,0,32
"Castle Hayne",2020-09-21,"New Hanover",34.364167,-77.838611,2020,9,4,41
"Castle Hayne",2020-09-22,"New Hanover",34.364167,-77.838611,2020,9,4,40
